M03BA53,METOCARBAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,METOCARBAMOL,INVIMA 2010 M-015074-R1,Vigente,Activo,ORAL,A,mg,500,TABLETA,TABLETA
B05AA01,ALBUMINA,PROTEINA DE PLASMA HUMANO DE LA CUAL LA ALBÚMINA ES MÍNIMO 96,INVIMA M-14354,Vigente,Activo,INTRAVENOSA,C,g,200,1000 mL,SOLUCION INYECTABLE
B02BD02,COAGULACION FACTORES VIII,FACTOR DE COAGULACIÓN DE SANGRE HUMANA VIII,INVIMA 2007M-006136-R1,Vigente,Activo,PARENTERAL,A,IU,1000,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
J06BB09,INMUNOGLOBULINA CITOMEGALOVIRUS,PROTEINA DE PLASMA HUMANO 1000 MG DE PLASMA HUMANO PARA FRACCIONAMIENTO DE LA CUAL LA INMUNOGLOBULINA ES MAYOR O IGUAL AL 95 CON ANTICUERPOS CONTRA EL CITOMEGALOVIRUS MAYOR O IGUAL A 500 U,INVIMA 2008 M-010582 R1,Vigente,Activo,INTRAVENOSA,A,mg,1000,AMPOLLA,SOLUCION INYECTABLE
R05CB01,ACETILCISTEINA,ACETILCISTEINA,INVIMA2008M-010633R1,Vigente,Activo,ORAL,D,g,2, CADA 100 g DE GRANULADO,GRANULOS
G04BD07,TOLTERODINA,TOLTERODINA L-TARTRATO,INVIMA 2008M-010695-R1,Vigente,Activo,ORAL,A,mg,2,TABLETA,TABLETA RECUBIERTA
G04BE01,ALPROSTADIL,ALPROSTADIL PGE,INVIMA 2005 M-003700-R1,Vigente,Activo,PARENTERAL,A,æg,10,FRASCO VIAL RECONSTITUIDO 1 mL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
N06AX18,REBOXETINA,REBOXETINA METANOSULFONATO  EQUIVALENTE A REBOXETINA,INVIMA 2008 M-010994 R-1,Vigente,Inactivo,ORAL,A,mg,4,CADA TABLETA CONTIENE,TABLETA
D08AE04,TRICLOSAN,D-PANTENOL,INVIMA 2011M-0000067-R1,Vigente,Activo,BUCAL,B,g,11,100 mL,SOLUCION BUCOFARINGUEA
A06AB58,SODIO PICOSULFATO COMBINACIONES,PICOSULFATO DE SODIO,INVIMA 2005M-006110-R2,Vigente,Activo,ORAL,B,mg,3334,100mL,EMULSION ORAL
A02BC05,ESOMEPRAZOL, ESOMEPRAZOL MAGNESICO TRIHIDRATADO EQUIVALENTE A ESOMEPRAZOL,INVIMA 2011M-0000168-R1,Vigente,Activo,ORAL,A,mg,40,TABLETA DE LIBERACIÓN RETARDADA,TABLETA CON CUBIERTA ENTERICA CON PELICULA
R03BA05,FLUTICASONA,FLUTICASONA PROPIONATO MICRONIZADO,INVIMA 2006M-005609 R1,Vigente,Activo,INHALACION,F,g,2,100 g,POLVO PARA INHALACION
J07AL02,NEUMOCOCO ANTIGENOS POLISACARIDOS CONJUGADOS PURIFICADOS,LISADO BACTERIANO QUE CONTIENE AL MENOS 1 POR 10 EXPONENCIAL 9 GERMENES DE CADA UNA DE LAS SIGUIENTES CEPAS STAPHYLOCOCCOS AUREUS STREPTOCOCCUS MITIS STREPTOCOCCUS PYOGENES STREPTOCOCCUS NEUMONIAE KLEBSIELLA PNEUMONIAE BRAMHAMELLA CATARRHALIS,INVIMA 2005 M-002137 R1,Vigente,Activo,ORAL,A,mg,1,COMPRIMIDO,TABLETA
A08AB01,ORLISTAT,ORLISTAT,INVIMA 2009 M-012899- R1,Vigente,Activo,ORAL,A,mg,120,CÁPSULA,CAPSULA DURA
H03AA01,LEVOTIROXINA DE SODIO,LEVOTIROXINA SODICA,INVIMA 2006M-005064 - R1,Vigente,Activo,ORAL,A,mg,1,POR TABLETA,TABLETA
A12AA20,CALCIO DIFERENTES SALES EN COMBINACION,CARBONATO DE CALCIO HEAVY 40 CA EQUIVALENTE A 50000MG DE CALCIO,INVIMA 2004 M-015143-R1,Vigente,Activo,ORAL,A,mg,1250,TABLETA RECUBIERTA,TABLETA CUBIERTA GRAGEA
M01AX17,NIMESULIDA,NIMESULIDA,INVIMA 2009 M-013354-R1,Vigente,Activo,ORAL,A,mg,100,TABLETA,TABLETA
A10AB04,INSULINA LISPRO,INSULINA LISPRO 100 UNIDADES ORIGEN DNA RECOMBINANTE PRODUCIDO POR E COLI ,INVIMA 2008 M-010101-R1,Vigente,Activo,SUBCUTANEA,A,mg,35,1ml soluciòn inyectable,SOLUCION INYECTABLE
A12AA01,CALCIO FOSFATO, FOSFATO DE CALCIO TRIBASICO EQUIVALENTE A CALCIO ELEMENTAL,INVIMA 2008M-010565-R1,Vigente,Activo,ORAL,E,g,12,SOBRE DE 35 g,POLVO PARA RECONSTITUIR A SUSPENSION ORAL
C07BB07,BISOPROLOL Y TIAZIDAS,BISOPROLOL FUMARATO,INVIMA 2006M-005592-R1,Vigente,Activo,ORAL,A,mg,10,TABLETA,TABLETA CUBIERTA CON PELICULA
A03FA05,ALIZAPRIDA,ALIZAPRIDA CLORHIDRATO EQUIVALENTE A12 MG DE ALIZAPRIDA BASE,INVIMA 2006M-007344-R2,Vigente,Activo,ORAL,C,mg,134,mL,SOLUCION ORAL
C04AE01,ERGOLOID MESILATO,DIHIDROERGOTOXINA MESILATO ERGOLOID MESILATO,INVIMA 2004 M-14840 R1,Vigente,Activo,ORAL,A,mg,45,TABLETA,TABLETA
G01AA10,CLINDAMICINA,CLINDAMICINA FOSFATO EQUIVALENTE A CLINDAMICINA BASE,INVIMA 2009 M-012496R1,Vigente,Activo,VAGINAL,D,g,2,100 g de CREMA,CREMA VAGINAL
R02AA19,FENOL,FENOL,INVIMA 2007M-006195-R1,Vigente,Activo,BUCAL,B,g,14,100 mL,SOLUCION BUCAL
H01CC02,CETRORELIX,CETRORELIX ACETATO EQUIVALENTE A CETRORELIX,INVIMA 2010 M-014620-R1,Vigente,Activo,SUBCUTANEA,A,mg,25,FRASCO VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
B05CB99,DEXTROSA USP  MAS CLORURO DE SODIO USP MAS LACTATO DE SODIO USP MAS CLORURO DE CALCIO 2H2O USP MAS CLORURO DE MAGNESIO 6H2,DEXTROSA HIDRATADA USP,INVIMA 2007M-007581-R2,Vigente,Activo,INTRAPERITONEAL,A,g,425,100 mL,SOLUCION ESTERIL PARA DIÁLISIS PERITONEAL
N07AA01,NEOSTIGMINA,NEOSTIGMINA METILSULFATO,INVIMA 2011M-03911-R2,Vigente,Activo,INTRAMUSCULAR,A,mg,5,1mL,SOLUCION INYECTABLE
N06BX02,PIRITINOL,PIRITINOL DICLORHIDRATO MONOHIDRATO,INVIMA 2012M-13463-R2,Vigente,Activo,ORAL,A,mg,600,GRAGEA,TABLETA CUBIERTA GRAGEA
J01DB05,CEFADROXIL,CEFADROXILO MONOHIDRATO MICRONIZADO  5446 G918  EQUIVALENTE A CEFADROXILO BASE,INVIMA 2006 M-004370 R1,Vigente,Activo,ORAL,E,g,5,49889 g de polvo  para reconstituir a 100 mL,POLVO PARA RECONSTITUIR A SUSPENSION ORAL
A10AC01,INSULINA HUMANA,INSULINA ZINC ISOFANA HUMANA ORIGEN ADN RECOMBINANTE,INVIMA 2005 M-008939-R2,Vigente,Activo,SUBCUTANEA,A,IU,100,mL,SUSPENSION INYECTABLE
C03EB01,FUROSEMIDA Y AGENTES AHORRADORES DE POTASIO,ESPIRONOLACTONA,INVIMA 2009 M-001917-R3,Vigente,Activo,ORAL,A,mg,50,CAPSULA,CAPSULA DURA
M02AA06,ETOFENAMATO,ETOFENAMATO,INVIMA 2005 M- 000180 R1,Vigente,Activo,TOPICA EXTERNA,D,g,10,100 g,CREMA TOPICA
A06AG01,SODIO FOSFATO,FOSFATO DE SODIO MONOBASICO USP,INVIMA 2008 M-002067-R2,Vigente,Activo,RECTAL,A,g,16,100 mL,SOLUCION PARA ADMINISTRAR POR VIA RECTAL
C09DA04,IRBESARTAN Y DIURETICOS,HIDROCLOROTIAZIDA,INVIMA 2009 M-14077 R1,Vigente,Activo,ORAL,A,mg,125,TABLETA,TABLETA
V08AB09,IODIXANOL,IODIXANOL 550 MG EQUIVALENTE A YODO,INVIMA 2011 M-014798-R1,Vigente,Inactivo,INTRA-ARTERIAL,A,mg,270,1 mL,SOLUCION INYECTABLE
V08CA02,GADOTERICO ACIDO,ACIDO GADOTERICO CORRESPONDIENTE A DOTA OXIDO DE GADOLINIO 9062 G,INVIMA 2008 M-010670-R1,Vigente,Activo,INTRAVENOSA,A,g,20246,100 mL,SOLUCION INYECTABLE
J07AL01,NEUMOCOCO ANTIGENOS POLISACARIDOS PURIFICADOS,POLIOSIDOS PURIFICADOS DE STREPTOCOCCUS PNEUMONIAE TIPO 1
,INVIMA 2006 M-003867 R-1,Vigente,Activo,INTRAMUSCULAR,A,mg,25,05 mL,SOLUCION INYECTABLE
N05AH02,CLOZAPINA,CLOZAPINA,INVIMA 2005M-002208 R-1,Vigente,Activo,ORAL,A,mg,100,TABLETA,TABLETA
N01BB04,PRILOCAINA, PRILOCAINA CLORHIDRATO,INVIMA 2012M-012596-R2,Vigente,Activo,PARENTERAL,A,mg,72,CARPUL POR 18 mL,SOLUCION INYECTABLE
M01AH01,CELECOXIB,CELECOXIB,INVIMA 2011M-0000333-R1,Vigente,Activo,ORAL,A,mg,100,CAPSULA,CAPSULA DURA
J04AB02,RIFAMPICINA,RIFAMPICINA,INVIMA 2008 M-008802 R2,Vigente,Activo,ORAL,A,mg,300,CAPSULA,CAPSULA DURA
N02CA52,ERGOTAMINA COMBINACIONES EXCLUYENDO SICOLEPTICOS,CAFEINA ANHIDRA,INVIMA 2010 M-015043 -R1,Vigente,Activo,ORAL,A,mg,100,TABLETA,TABLETA
N05AC04,PIPOTIAZINA,PIPOTIAZINA PALMITATO,INVIMA 2013M-005616-R3,Vigente,Activo,INTRAMUSCULAR,A,mg,25,1mL,SOLUCION INYECTABLE
C09AA03,LISINOPRIL,LISINOPRIL BIHIDRATO  EQUIVALENTE A DE LISINOPRIL ANHIDRO,INVIMA 2010 M-011588 R2,Vigente,Activo,ORAL,A,mg,10,TABLETA,TABLETA
L01XA01,CISPLATINO,CISPLATINO,INVIMA 2011M-0000209-R1,Vigente,Activo,INTRAVENOSA,A,mg,50,FRASCO VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
N06DX01,MEMANTINA,MEMANTINA CLORHIDRATO,INVIMA 2010 M-14124 R1,Vigente,Activo,ORAL,A,mg,10,TABLETA RECUBIERTA,TABLETA RECUBIERTA
D05BB02,ACITRETIN,ACITRETINA  CORRESPONDIENTE AL  25 PP POLVO  SECADO POR LECHO  FLUIDIZADO EL  CUAL CONTIENE  LA COMPOSICIÓNACITETRINA250 MG  GELATINA270 MG GLUCOSA LIQUIDA 410 MG ASCORBATO DE SODIO   Y  AGUA  PURIFICADA  COMO SOLVENTE,INVIMA 2011M-012056-R2,Vigente,Activo,ORAL,A,mg,10,CÁPSULA DURA,CAPSULA DURA
A03AA06,ROCIVERINA, ROCIVERINA,INVIMA 2009 M-012241-R1,Vigente,Activo,ORAL,A,mg,10,TABLETA CUBIERTA GRAGEA,TABLETA CUBIERTA GRAGEA
A03AB06,OTILONIO BROMURO,BROMURO DE OTILONIO,INVIMA 2008 M-011566 R1,Vigente,Activo,ORAL,A,mg,40,TABLETA  RECUBIETA,TABLETA CUBIERTA CON PELICULA
D10AB01,BITIONOL,AZUFRE PRECIPITADO,INVIMA 2011 M-012157 R2,Vigente,Activo,TOPICA EXTERNA,D,g,10,BARRA X 100 g,PASTA DE JABON
A11AA01,MULTIVITAMINAS MAS HIERRO,GLUCONATO FERROSO EQUIVALENTE A HIERRO ELEMENTAL,INVIMA 2007M-006988-R2,Vigente,Activo,ORAL,B,g,3443,100 mL DE JARABE,JARABE
C05AA08,FLUOCORTOLONA,CAPROATO  DE FLUOCORTOLONA,INVIMA 2009 M-010989-R2,Vigente,Activo,RECTAL,A,mg,63,SUPOSITORIO,SUPOSITORIO
C02DD01,NITROPRUSIATO,SODIO NITROPRUSIATO,INVIMA 2005 M-07654 R2,Vigente,Activo,INTRAVENOSA,A,mg,50,Frasco ampolla en 2 mL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
A09AB04,CITRICO ACIDO,BICARBONATO DE SODIO USP,INVIMA 2008M-010211-R2,Vigente,Activo,ORAL,D,g,566,100 g,POLVO PARA RECONSTITUIR A SOLUCION ORAL
A02AA04,MAGNESIO HIDROXIDO,HIDROXIDO DE MAGNESIO,INVIMA 2008 M-012243 R-1,Vigente,Activo,ORAL,B,g,85,100mL DE SUSPENSIÓN,SUSPENSION ORAL
R06AB04,CLORFENAMINA,CLORFENIRAMINA MALEATO,INVIMA 2012M-013218-R2,Vigente,Activo,ORAL,A,mg,4,Tableta,TABLETA
A03BA01,ATROPINA,ATROPINA SULFATO,INVIMA 2008 M-000189 R3,Vigente,Activo,INTRAMUSCULAR,A,mg,1,AMPOLLA DE 1mL,SOLUCION INYECTABLE
D08AG03,YODO,YODO METALICO RESUBLIMADO,INVIMA 2008 M-001189-R-3,Vigente,Activo,TOPICA EXTERNA,D,g,4,100 g,UNGUENTO TOPICO
R02AA15,YODOPOVIDONA,YODOPOLIVINIL PIRROLIDONA EQUIVALENTE A YODO,INVIMA 2008 M-010326 R2,Vigente,Inactivo,BUCAL,B,g,8,100 mL,SOLUCION BUCOFARINGUEA
D11AX01,MINOXIDIL,MINOXIDIL,INVIMA 2010 M-010101 R2,Vigente,Activo,TOPICA EXTERNA,B,g,2,100 mL,SOLUCION TOPICA
G01AF01,METRONIDAZOL,METRONIDAZOL,INVIMA 2009 M-012362 R-1,Vigente,Activo,VAGINAL,A,mg,500,ovulo,OVULO
B05CX01,GLUCOSA,DEXTROSA ANHIDRA,INVIMA 2009 M -013315 -R1,Vigente,Activo,INTRAVENOSA,A,g,1,AMPOLLA x 2 mL,SOLUCION INYECTABLE
A01AD01,EPINEFRINA,ADRENALINA EPINEFRINA,INVIMA 2004 M-014499 R1,Vigente,Activo,PARENTERAL,A,mg,1,1 mL,SOLUCION INYECTABLE
B03BA01,CIANOCOBALAMINA,CIANOCOBALAMINA,INVIMA 2013M-003990-R3,Vigente,Activo,PARENTERAL,A,mg,1, mL,SOLUCION INYECTABLE
N01BA05,BENZOCAINA,ANTIPIRINA,INVIMA 2011M-03339 R2,Vigente,Activo,OTICO AURICULAR,C,g,5,1 mL 30 gotas DE SOLUCION,SOLUCION OTICA
N05AL03,TIAPRIDA,TIAPRIDA CLORHIDRATO 1112 MG EQUIVALENTE A TIAPRIDA  BASE,INVIMA 2008 M-008324-R1,Vigente,Activo,ORAL,A,mg,100,TABLETA,TABLETA
A03BB01,BUTILESCOPOLAMINA, HIOSCINA N-BUTILBROMURO,INVIMA FE-015084,Vigente,Activo,ORAL,B,mg,10,1 mL,SOLUCION ORAL
A02AD04,HIDROTALCITA,HIDROTALCITA,INVIMA 2009 M-000923-R-3,Vigente,Activo,ORAL,A,mg,500,TABLETA,TABLETA MASTICABLE
N06BX03,PIRACETAM,PIRACETAM,INVIMA 2011M-05068 R3,Vigente,Activo,ORAL,A,mg,800,TABLETA,TABLETA
C09AA05,RAMIPRIL,RAMIPRIL,INVIMA 2008 M-011181 R1,Vigente,Activo,ORAL,A,mg,5,COMPRIMIDO,TABLETA
N01AF03,TIOPENTAL,TIOPENTAL SODICO,INVIMA  2008M-006297 R1,Vigente,Activo,INTRAVENOSA,A,g,1,FRASCO AMPOLLA,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
J07BK01,VARICELA VIVO ATENUADO,VIRUS VIVO ATENUADO DE VARICELA ZOSTERCEPA OKA UNA CANTIDAD MAYOR O IGUAL A,INVIMA 2009 M-12834-R1,Vigente,Activo,SUBCUTANEA,A,PFU,1400,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
P01CB02,SODIO ESTIBOGLUCONATO,ESTIBOGLUCONATO DE SODIO EQUIVALENTE A 500 MG DE ANTIMONIO PENTAVALENTE,INVIMA 2005 M-001293-R1,Vigente,Activo,INTRAMUSCULAR,A,g,16667,AMPOLLA DE 5 mL,SOLUCION INYECTABLE
R05DB27,LEVODROPROPIZINA,LEVODROPROPIZINA,INVIMA 2009 M-13504 - R1,Vigente,Activo,ORAL,B,g,6,1mL,SOLUCION ORAL
P02CF01,IVERMECTINA,IVERMECTINA**MAS 10 DE EXCESO,INVIMA 2011M-0000061-R1,Vigente,Activo,ORAL,C,g,6,100mL,SOLUCION ORAL
V08CA06,GADOVERSETAMIDA,GADOVERSETAMIDA,INVIMA 2011M-0000245-R1,Vigente,Activo,INTRAVENOSA,C,mg,3309,mL,SOLUCION INYECTABLE
A10AE04,INSULINA GLARGINA,INSULINA GLARGINA HOE 901 36378 MG  EQUIVALENTE A 1000 UI DE INSULINA HUMANA,INVIMA 2011M-0000394-R1,Vigente,Activo,SUBCUTANEA,A,U,1000,VIAL x 10 mL,SOLUCION INYECTABLE
R03AK06,SALMETEROL Y OTROS FARMACOS PARA ENFERMEDAD OBSTRUCTIVA DE LA VIA AEREA,SALMETEROL XINAFOATO 363 MCG EQUIVALENTE A SALMETEROL,INVIMA 2011M-0000092-R1,Vigente,Activo,INHALACION,A,æg,25,DOSIS,SUSPENSION PARA INHALACION
J05AF06,ABACAVIR,ABACAVIR SULFATO EQUIVALENTE A ABACAVIR,INVIMA 2009 M-13817-R1,Vigente,Activo,ORAL,A,mg,300,TABLETA,TABLETA RECUBIERTA
D05AX02,CALCIPOTRIOL,CALCIPOTRIOL,INVIMA 2005 M -015278 R1,Vigente,Activo,TOPICA EXTERNA,D,æg,50,1g,CREMA TOPICA
L01BC05,GEMCITABINA,CLORHIDRATO DE GEMCITABINA  EQUIVALENTE A GEMCITABINA,INVIMA 2007M-006958-R1,Vigente,Activo,INTRAVENOSA,A,g,1,FRASCO AMPOLLA,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
A05BA99,ACIDO OROTICOOXIPURINA,ACIDO OROTICO ANHIDRO,INVIMA 2013M-004384-R3,Vigente,Activo,ORAL,A,mg,200,CAPSULA,CAPSULA DURA
J04AK01,PIRAZINAMIDA,PIRAZINAMIDA,INVIMA 2012M-0000477-R1,Vigente,Activo,ORAL,A,mg,500,TABLETA,TABLETA
R05CA10,COMBINACIONES,BROMHEXINA CLORHIDRATO,INVIMA M-007025-R1,Vigente,Activo,ORAL,B,g,4,100 mL,JARABE
A07FA01,LACTICO ACIDO PRODUCTO DE ORGANISMOS,BACILOS LACTICOS ACIDOFILOS VIVOS,INVIMA 2009 M-013283-R1,Vigente,Activo,ORAL,B,million CFU,1000,100 ml de SOLUCION,SOLUCION ORAL
R05FA02,OPIO DERIVADOS Y EXPECTORANTES,DEXTROMETORFANO BROMHIDRATO,INVIMA 2010 M-13646 R1,Vigente,Activo,ORAL,B,mg,2,mL DE SOLUCION,SOLUCION ORAL
G01AX14,LACTOBACILOS FERMENTO,LACTOBACILOS ACIDOFILOS,INVIMA 2005M-005630-R2,Vigente,Activo,ORAL,B,million CFU,1000,100 mL,SOLUCION ORAL
S01AA12,TOBRAMICINA,TOBRAMICINA USP,INVIMA 2006M-008062 R2,Vigente,Activo,CONJUNTIVAL,C,mg,3,1mL de SOLUCIÓN OFTÁLMICA,SOLUCION OFTALMICA
A03AD01,PAPAVERINA,PAPAVERINA CLORHIDRATO,INVIMA 2010 M-14332-R1,Vigente,Activo,ORAL,C,mg,20,1 mL DE SOLUCION,SOLUCION ORAL
N06AB08,FLUVOXAMINA,MALEATO DE FLUVOXAMINA,INVIMA 2008 M-011476 R-1,Vigente,Activo,ORAL,A,mg,100,tableta recubierta,TABLETA RECUBIERTA
G01AX11,YODOPOVIDONA,YODO-POLIVINILPIRROLIDONA YODOPOVIDONA,INVIMA 2005M-0004451,Vigente,Activo,VAGINAL,A,mg,200,OVULO,OVULO
V08AB07,IOVERSOL,IOVERSOL,INVIMA 2012M-012455-R2,Vigente,Activo,INTRAVENOSA,A,mg,678,cada mL,SOLUCION INYECTABLE
A01AD02,BENZIDAMINA,BENCIDAMINA CLORHIDRATO,INVIMA 2012M-004678-R3,Vigente,Inactivo,BUCAL,B,G,15,,SOLUCION BUCAL
N02BA51,ACETILSALICILICO AACIDO COMBINACIONES EXCLUYENDO SICOLEPTICOS,ÁCIDO ACETIL SALICÍLICO,INVIMA 2009 M-012011-R1,Vigente,Activo,ORAL,A,mg,500,TABLETA,TABLETA
N06AA02,IMIPRAMINA,IMIPRAMINA CLORHIDRATO,INVIMA 2005 M- 002192-R1,Vigente,Activo,ORAL,A,mg,25,gragea,TABLETA CUBIERTA CON PELICULA
D01AE99,ACIDO SALICILICO COMBINACIONES, SALICILANILIDA,INVIMA 2012 M-003662-R3,Vigente,Activo,TOPICA EXTERNA,B,g,2, 100 mL DE LOCION,SOLUCION TOPICA
G02CC03,BENZIDAMINA,BENZIDAMINA CLORHIDRATO,INVIMA 2005 M-004195 R-1,Vigente,Activo,VAGINAL,D,g,5,100 g,CREMA VAGINAL
B05ZA98,CONCENTRADO PARA HEMODIALISIS,CLORURO DE SODIO USP,INVIMA 2005M- 002468-R1,Vigente,Activo,HEMODIALISIS,B,g,1722,100 mL,SOLUCION INYECTABLE
H02AB06,PREDNISOLONA,PREDNISOLONA,INVIMA 2007M-006044-R2,Vigente,Activo,ORAL,A,mg,5,Tableta,TABLETA
R05CA03,GUAIFENESINA,GUAIFENESINA,INVIMA 2010 M-14157 R1,Vigente,Activo,ORAL,B,g,2,100 ml de JARABE,JARABE
A03FA04,BROMOPRIDA,CLOROFENOTIAZINIL SCOPINA CLORHIDRATO,INVIMA 2008  M-006414-R2,Vigente,Activo,ORAL,C,mg,65,1 mL,SOLUCION ORAL
D08AJ58,BENZETONIO CLORURO COMBINACIONES,CLOROCRESOL,INVIMA 2009 M- 002085 R3,Vigente,Inactivo,TOPICA EXTERNA,B,mg,25,100 mL,SOLUCION TOPICA
C01DA08,ISOSORBIDE DINITRATO,ISOSORBIDE DINITRATO 25 4OMG,INVIMA 2010 M-003289-R3,Vigente,Activo,ORAL,A,mg,10,TABLETA,TABLETA
M03BX02,TIZANIDINA,CLORHIDRATO DE TIZANIDINA  EQUIVALENTE A TIZANIDINA  BASE,INVIMA 2005 M- 008924 R2,Vigente,Activo,ORAL,A,mg,2,TABLETA,TABLETA
G03AA12,DROSPIRENONA Y ESTROGENO,DROSPIRENONA  MICRO 15,INVIMA 2011 M-015030-R1,Vigente,Activo,ORAL,A,mg,3,TABLETA,TABLETA CUBIERTA CON PELICULA
L01CA04,VINORELBINA,DITARTRATO DE VINORELBINA 6925 MG EQUIVALENTE A VINORELBINA,INVIMA 2011M-012459-R1,Vigente,Activo,INTRAVENOSA,A,mg,50,VIAL X 5 mL DE SOLUCIÒN  INYECTABLE,SOLUCION INYECTABLE
M04AC01,COLCHICINA,COLCHICINA  USP  CONTIENE UN  EXCESO DEL  4,INVIMA 2005M- 003711-R1,Vigente,Activo,ORAL,A,mg,5,TABLETA,TABLETA
N01AH02,ALFENTANIL,ALFETANILO CLORHIDRATO 272 MG EQUIVALENTE A ALFENTANILO PURO,INVIMA 2006M-007376-R2,Vigente,Activo,INTRAVENOSA,A,mg,25,AMPOLLA POR 5 mL,INYECTABLES
J01GB06,AMIKACINA,AMIKACINA SULFATO 1335 MG EQUIVALENTE A AMIKACINA BASE,INVIMA 2011 M-014889-R1,Vigente,Activo,INTRAMUSCULAR,A,mg,100,AMPOLLA DE 2mL,SOLUCION INYECTABLE
J07BL01,FIEBRE AMARILLA VIVA ATENUADA,VIRUS AMARIL CEPA 17D  EXENTA DE VIRUS DE LEUCOSIS AVIAR CULTIVADO SOBRE EMBRIONES DE POLLO MINIMO 1000 LD 50,INVIMA 2005 M-000940-R1,Vigente,Activo,INTRAMUSCULAR,A,EID50,1000,DOSIS,POLVO ESTERIL PARA RECONSTITUIR A SUSPENSION  INYECTABLE
H02AB02,DEXAMETASONA,DEXAMETASONA ALCOHOL,INVIMA 2013M-004496-R3,Vigente,Activo,ORAL,A,mg,75,TABLETA,TABLETA
S01GX01,CROMOGLICATO ACIDO,CROMOGLICOLATO SODICO,INVIMA 2012M-012062-R1,Vigente,Inactivo,CONJUNTIVAL,C,mg,40,mililitro,SOLUCION OFTALMICA
G01AF07,ISOCONAZOL, NITRATO DE ISOCONAZOL,INVIMA 2009 M- 010836 R1,Vigente,Activo,VAGINAL,D,g,1,100 g DE CREMA,CREMA VAGINAL
J01DD02,CEFTAZIDIMA,CEFTAZIDIMA PENTAHIDRATO EQUIVALENTE A 1G DE CEFTAZIDIMA BASE,INVIMA 2009 M-012982 R1,Vigente,Activo,INTRAMUSCULAR,A,g,1,FRASCO-AMPOLLA,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
G03AB06,GESTODENO Y ESTROGENO,GESTODENO,INVIMA 2010 M-014513-R1,Vigente,Activo,ORAL,A,mg,6,TABLETA RECUBIERTA,TABLETA RECUBIERTA
C01EB03,INDOMETACINA,INDOMETACINA,INVIMA 2008 M-001499-R-2,Vigente,Activo,ORAL,A,mg,25,CAPSULA BLANDA,CAPSULA BLANDA
S03AA07,CIPROFLOXACINA, CIPROFLOXACINA BASE,INVIMA 2009 M013358 - R1,Vigente,Activo,OTICO AURICULAR,C,mg,3,mL,SOLUCION OTICA
D01AE14,CICLOPIROX,CICLOPIROXOLAMINA,INVIMA 2004 M-006445-R2,Vigente,Activo,TOPICA EXTERNA,D,g,1,100 g,CREMA TOPICA
V08AA01,DIATRIZOICO ACIDO,DIATRIZOATO DE SODIO,INVIMA 2009 M-009718-R2,Vigente,Inactivo,PARENTERAL,C,mg,100,cada ml contiene,SOLUCION INYECTABLE
J01CR05,PIPERACILINA E INHIBIDOR ENZIMATICO,PIPERACILINA MONOHIDRATADA,INVIMA 2007M-006238-R1,Vigente,Activo,INTRAVENOSA,A,mg,4000,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
A06AD17,SODIO FOSFATO,FOSFATO DE SODIO DIBASICO USP,INVIMA 2010 M-015075-R1,Vigente,Inactivo,ORAL,C,g,6,100 mL,SOLUCION ORAL
A02AH99,ANTIACIDOS CON BICARBONATO DE SODIO,ACIDO ACETIL SALICILICO,INVIMA 2010 M-13868 R1,Vigente,Activo,ORAL,A,mg,325,TABLETA EFERVESCENTE,TABLETA EFERVESCENTE
N05CF02,ZOLPIDEM,ZOLPIDEM TARTRATO,INVIMA 2005M-003602 - R1,Vigente,Inactivo,ORAL,A,mg,10,TABLETA,TABLETA CUBIERTA CON PELICULA
R01AD11,TRIAMCINOLONA,ACETONIDO DE TRIAMCINOLONA,INVIMA 2007M-010012 R1,Vigente,Activo,INHALACION,F,æg,55,DOSIS INHALACIÓN,SUSPENSION NASAL
M03AB01,SUXAMETONIO,CLORURO DE SUXAMETONIO CLORURO DE SUCCINILCOLINA,INVIMA 2011M-0000531-R1,Vigente,Activo,INTRAMUSCULAR,A,mg,40,ampolla de 2 ml,SOLUCION INYECTABLE
N03AE01,CLONAZEPAM,CLONAZEPAM,INVIMA 2005 M- 001766 R1,Vigente,Activo,ORAL,A,mg,2,TABLETA,TABLETA
J05AF30,COMBINACIONES,ZIDOVUDINA,INVIMA 2012M-0000512-R1,Vigente,Activo,ORAL,A,mg,300,TABLETA RECUBIERTA,TABLETA RECUBIERTA
N01BX03,FENOL,FENOL USP,INVIMA 2008M-007458-R1,Vigente,Activo,TOPICA EXTERNA,D, WW,5,BARRA,PASTA
