J638,NEUMOCONIOSIS DEBIDA A OTROS POLVOS INORGÁNICOS ESPECIFICADOS,J63,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J64X,NEUMOCONIOSIS NO ESPECIFICADA,J64,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J65X,NEUMOCONIOSIS ASOCIADA CON TUBERCULOSIS,J65,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J660,BISINOSIS,J66,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J661,ENFERMEDAD DE LOS TRABAJADORES DEL LINO,J66,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J662,CANABINOSIS,J66,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J668,ENFERMEDAD DE LAS VÍAS AÉREAS DEBIDA A OTROS POLVOS ORGÁNICOS ESPECÍFICOS,J66,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J670,PÚLMON DEL GRANJERO,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,01,5,99
J671,BAGAZOSIS,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J672,PÚLMON DEL ORNITOFILO,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J673,SUBEROSIS,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J674,PÚLMON DEL MANIPULADOR DE MALTA,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J675,PÚLMON DEL MANIPULADOR DE HONGOS,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J676,PÚLMON DEL DESCORTEZADOR DEL ARCE,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J677,NEUMONITIS DE LA VENTILACION DEBIDA AL ACONDICIONADOR Y HUMIDIFICADOR DEL AIRE,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,3,01,5,99
J678,NEUMONITIS DEBIDAS A HIPERSENSIBILIDAD A OTROS POLVOS ORGÁNICOS,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,10,5,99
J679,NEUMONITIS DEBIDA A HIPERSENSIBILIDAD A POLVO ORGÁNICO NO ESPECIFICADO,J67,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J680,BRONQUITIS Y NEUMONITIS DEBIDAS A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J681,EDEMA PÚLMONAR AGUDO DEBIDO A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J682,INFLAMACION RESPIRATORIA SUPERIOR DEBIDA A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS NO CLASIFICADAS EN OTRA PARTE,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J683,OTRAS AFECCIONES RESPIRATORIAS AGUDAS Y SUBAGUDAS DEBIDAS A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J684,AFECCIONES RESPIRATORIAS CRONICAS DEBIDAS A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J688,OTRAS AFECCIONES RESPIRATORIAS DEBIDAS A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J689,AFECCION RESPIRATORIA NO ESPECIFICADA DEBIDA A INHALACION DE GASES HUMOS VAPORES Y SUSTANCIAS QUÍMICAS,J68,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,5,00,5,99
J690,NEUMONITIS DEBIDA A ASPIRACION DE ALIMENTO O VOMITO,J69,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J691,NEUMONITIS DEBIDA A ASPIRACION DE ACEITES Y ESENCIAS,J69,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J698,NEUMONITIS DEBIDA A ASPIRACION DE OTROS SOLIDOS Y LÍQUIDOS,J69,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J700,MANIFESTACIONES PÚLMONARES AGUDAS DEBIDAS A RADIACION,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J701,MANIFESTACIONES PÚLMONARES CRONICAS Y OTRAS MANIFESTACIONES DEBIDAS A RADIACION,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J702,TRASTORNOS PÚLMONARES INTERSTICIALES AGUDOS INDUCIDOS POR DROGAS,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J703,TRASTORNOS PÚLMONARES INTERSTICIALES CRONICOS INDUCIDOS POR DROGAS,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,4,01,5,99
J704,TRASTORNOS PÚLMONARES INTERSTICIALES NO ESPECIFICADOS INDUCIDOS POR DROGAS,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J708,AFECCIONES RESPIRATORIAS DEBIDAS A OTROS AGENTES EXTERNOS ESPECIFICADOS,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J709,AFECCIONES RESPIRATORIAS DEBIDAS A AGENTES EXTERNOS NO ESPECIFICADOS,J70,X,ENFERMEDADES DEL PULMÓN DEBIDAS A AGENTES EXTERNOS,A,2,28,5,99
J80X,SÍNDROME DE DIFICULTAD RESPIRATORIA DEL ADULTO,J80,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,2,28,5,99
J81X,EDEMA PÚLMONAR,J81,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,5,00,5,99
J82X,EOSINOFILIA PÚLMONAR NO CLASIFICADA EN OTRA PARTE,J82,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,5,00,5,99
J840,AFECCIONES ALVEOLARES Y ALVEOLOPARIETALES,J84,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,2,28,5,99
J841,OTRAS ENFERMEDADES PÚLMONARES INTERSTICIALES CON FIBROSIS,J84,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,2,28,5,99
J848,OTRAS ENFERMEDADES PÚLMONARES INTERSTICIALES ESPECIFICADAS,J84,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,2,28,5,99
J849,ENFERMEDAD PÚLMONAR INTERSTICIAL NO ESPECIFICADA,J84,X,OTRAS ENFERMEDADES RESPIRATORIAS QUE AFECTAN PRINCIPALMENTE EL INTERSTICIO,A,2,28,5,99
J850,GANGRENA Y NECROSIS DEL PÚLMON,J85,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J851,ABSCESO DEL PÚLMON CON NEUMONÍA,J85,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J852,ABSCESO DEL PÚLMON SIN NEUMONÍA,J85,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J853,ABSCESO DEL MEDIASTINO,J85,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J860,PIOTORAX CON FÍSTULA,J86,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J869,PIOTORAX SIN FÍSTULA,J86,X,AFECCIONES SUPURATIVAS Y NECRÓTICAS DE LAS VÍAS RESPIRATORIAS,A,2,02,5,99
J90X,DERRAME PLEURAL NO CLASIFICADO EN OTRA PARTE,J90,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J91X,DERRAME PLEURAL EN AFECCIONES CLASIFICADAS EN OTRA PARTE,J91,X,OTRAS ENFERMEDADES DE LA PLEURA,A,5,00,5,99
J920,PAQUIPLEURITIS CON ASBESTOSIS,J92,X,OTRAS ENFERMEDADES DE LA PLEURA,A,4,15,5,99
J929,PAQUIPLEURITIS SIN ASBESTOSIS,J92,X,OTRAS ENFERMEDADES DE LA PLEURA,A,4,15,5,99
J930,NEUMOTORAX ESPONTÁNEO A PRESION,J93,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,08,5,99
J931,OTROS TIPOS DE NEUMOTORAX ESPONTÁNEO,J93,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,08,5,99
J938,OTROS NEUMOTORAX,J93,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,08,5,99
J939,NEUMOTORAX NO ESPECIFICADO,J93,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,08,5,99
J940,QUILOTORAX,J94,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J941,FIBROTORAX,J94,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J942,HEMOTORAX,J94,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J948,OTRAS AFECCIONES ESPECIFICADAS DE LA PLEURA,J94,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J949,AFECCION PLEURAL NO ESPECIFICADA,J94,X,OTRAS ENFERMEDADES DE LA PLEURA,A,2,28,5,99
J950,FUNCIONAMIENTO DEFECTUOSO DE LA TRAQUEOSTOMÍA,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J951,INSUFICIENCIA PÚLMONAR AGUDA CONSECUTIVA A CIRUGÍA TORÁCICA,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J952,INSUFICIENCIA PÚLMONAR AGUDA CONSECUTIVA A CIRUGÍA EXTRATORÁCICA,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J953,INSUFICIENCIA PÚLMONAR CRONICA CONSECUTIVA A CIRUGÍA,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J954,SÍNDROME DE MENDELSON,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J955,ESTENOSIS SUBGLOTICA CONSECUTIVA A PROCEDIMIENTOS,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J958,OTROS TRASTORNOS RESPIRATORIOS CONSECUTIVOS A PROCEDIMIENTOS,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J959,TRASTORNO NO ESPECIFICADO DEL SISTEMA RESPIRATORIO CONSECUTIVO A PROCEDIMIENTOS,J95,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J960,INSUFICIENCIA RESPIRATORIA AGUDA,J96,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J961,INSUFICIENCIA RESPIRATORIA CRONICA,J96,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J969,INSUFICIENCIA RESPIRATORIA NO ESPECIFICADA,J96,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J980,ENFERMEDADES DE LA TRÁQUEA Y DE LOS BRONQUIOS NO CLASIFICADAS EN OTRA PARTE,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J981,COLAPSO PÚLMONAR,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J982,ENFISEMA INTERSTICIAL,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J983,ENFISEMA COMPENSATORIO,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J984,OTROS TRASTORNOS DEL PÚLMON,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J985,ENFERMEDADES DEL MEDIASTINO NO CLASIFICADAS EN OTRA PARTE,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J986,TRASTORNOS DEL DIAFRAGMA,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J988,OTROS TRASTORNOS RESPIRATORIOS ESPECIFICADOS,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J989,TRASTORNO RESPIRATORIO NO ESPECIFICADO,J98,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,2,28,5,99
J990,ENFERMEDAD PÚLMONAR REUMATOIDE M051+,J99,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J991,TRASTORNOS RESPIRATORIOS EN OTROS TRASTORNOS DIFUSOS DEL TEJIDO CONJUNTIVO,J99,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
J998,TRASTORNOS RESPIRATORIOS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,J99,X,OTRAS ENFERMEDADES DEL SISTEMA RESPIRATORIO,A,5,00,5,99
K000,ANODONCIA,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,4,25
K001,DIENTES SUPERNUMERARIOS,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K002,ANOMALÍAS DEL TAMAÑO Y DE LA FORMA DEL DIENTE,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K003,DIENTES MOTEADOS,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K004,ALTERACIONES EN LA FORMACION DENTARIA,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K005,ALTERACIONES HEREDITARIAS DE LA ESTRUCTURA DENTARIA NO CLASIFICADAS EN OTRA PARTE,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K006,ALTERACIONES EN LA ERUPCION DENTARIA,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,4,25
K007,SÍNDROME DE LA ERUPCION DENTARIA,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,2,28,4,02
K008,OTROS TRASTORNOS DEL DESARROLLO DE LOS DIENTES,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,2,28,5,99
K009,TRASTORNO DEL DESARROLLO DE LOS DIENTES NO ESPECIFICADO,K00,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,2,28,5,99
K010,DIENTES INCLUIDOS,K01,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K011,DIENTES IMPACTADOS,K01,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K020,CARIES LIMITADA AL ESMALTE,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K021,CARIES DE LA DENTINA,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K022,CARIES DEL CEMENTO,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K023,CARIES DENTARIA DETENIDA,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K024,ODONTOCLASIA MELANODONCIA INFANTIL MELANODONTOCLASIA,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K028,OTRAS CARIES DENTALES ESPECIFICADAS,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K029,CARIES DENTAL NO ESPECIFICADA,K02,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K030,ATRICION EXCESIVA DE LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K031,ABRASION DE LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K032,EROSION DE LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K033,REABSORCION PATOLOGICA DE LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K034,HIPERCEMENTOSIS,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K035,ANQUILOSIS DENTAL,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K036,DEPOSITOS ACRECIONES EN LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K037,CAMBIOS POSTERUPTIVOS DEL COLOR DE LOS TEJIDOS DENTALES DUROS,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K038,OTRAS ENFERMEDADES ESPECIFICADAS DE LOS TEJIDOS DUROS DE LOS DIENTES,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K039,ENFERMEDAD NO ESPECIFICADA DE LOS TEJIDOS DENTALES DUROS,K03,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K040,PULPITIS,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K041,NECROSIS DE LA PULPA GANGRENA DE LA PULPA,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K042,DEGENERACION DE LA PULPA CALCIFICACIONES DE LA PULPA DENTÍCULOS PIEDRAS DE LA PULPA,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K043,FORMACION ANORMAL DE TEJIDO DURO EN LA PULPA DENTINA SECUNDARIA O IRREGULAR,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K044,PERIODONTITIS APICAL AGUDA ORIGINADA EN LA PULPA PERIODONTITIS APICAL AGUDA SAI,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K045,PERIODONTITIS APICAL CRONICA GRANULOMA APICAL,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K046,ABSCESO PERIAPICAL CON FÍSTULA,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K047,ABSCESO PERIAPICAL SIN FÍSTULA DENTAL DENTOALVEOLAR SIN FÍSTULA,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K048,QUISTE RADICULAR,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K049,OTRAS ENFERMEDADES Y LAS NO ESPECIFICADAS DE LA PULPA Y DEL TEJIDO PERIAPICAL,K04,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K050,GINGIVITIS AGUDA,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K051,GINGIVITIS CRONICA,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K052,PERIODONTITIS AGUDA,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K053,PERIODONTITIS CRONICA,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K054,PERIODONTOSIS JUVENIL,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K055,OTRAS ENFERMEDADES PERIODONTALES,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K056,ENFERMEDAD DEL PERIODONTO NO ESPECIFICADA,K05,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,4,01,5,99
K060,RETRACCION GINGIVAL,K06,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K061,HIPERPLASIA GINGIVAL,K06,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K062,LESIONES DE LA ENCÍA Y DE LA ZONA EDÉNTULA ASOCIADAS CON TRAUMATISMO,K06,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K068,OTROS TRASTORNOS ESPECIFICADOS DE LA ENCÍA Y DE LA ZONA EDÉNTULA,K06,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K069,TRASTORNO NO ESPECIFICADO DE LA ENCÍA Y DE LA ZONA EDÉNTULA,K06,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
K070,ANOMALÍAS EVIDENTES DEL TAMAÑO DE LOS MAXILARES,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K071,ANOMALÍAS DE LA RELACION MAXILOBASILAR,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K072,ANOMALÍAS DE LA RELACION ENTRE LOS ARCOS DENTARIOS,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K073,ANOMALÍAS DE LA POSICION DEL DIENTE,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K074,MALOCLUSION DE TIPO NO ESPECIFICADO,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K075,ANOMALÍAS DENTOFACIALES FUNCIONALES,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K076,TRASTORNOS DE LA ARTICULACION TEMPOROMAXILAR,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K078,OTRAS ANOMALÍAS DENTOFACIALES,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K079,ANOMALÍA DENTOFACIAL NO ESPECIFICADA,K07,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,5,00,5,99
K080,EXFOLIACION DE LOS DIENTES DEBIDA A CAUSAS SISTÉMICAS,K08,XI,ENFERMEDADES DE LA CAVIDAD BUCAL DE LAS GLANDULAS SALIVALES Y DE LOS MAXILARES,A,3,06,5,99
